UI_20150317_000566	{@st41} Monstre tuer 100 meilleurs {/}	{@st41}몬스터 킬 Top 100{/}				
UI_20150317_000567	{@st41} Endommager les 100 meilleurs {/}	{@st41}데미지 Top 100{/}				
UI_20150317_000568	{@st41}Money Money les 100 meilleurs{/}	{@st41}머니머니 Top 100{/}				
UI_20150317_000569	{@st41} Le niveau les 100 meilleurs{/}	{@st41}레벨업 Top 100{/}				
UI_20150317_000570	{@st41b} Menu {/}	{@st41b}메뉴{/}				
UI_20150317_000571	{@st43}{s22}Ameliorer l'objet{/}	{@st43}{s22}아이템 강화{/}				
UI_20150317_000572	{@st41b} Objet selectionne	{@st41b}대상 아이템				
UI_20150317_000573	{@st41b} Enclume	{@st41b}모루				
UI_20150317_000574	{@st41}{s20}Resistance cout enclume :{@st43} %s	{@st41}{s20}모루 타격 횟수 :{@st43} %s				
UI_20150317_000575	{@st41} {s20}Prix : %s	{@st41}{s20}강화 가격 : %s				
UI_20150317_000576	{@st41b} Ameliorer {/}	{@st41b}강화 시작{/}				
UI_20150317_000577	{@st59} Commencer l'amélioration de l'objet {/}	{@st59}아이템 강화를 시작합니다.{/}				
UI_20150317_000578	{@st59}Fermer le journal d'aventure{/}	{@st59}강화를 닫습니다{/}				
UI_20150317_000579	{@st41b} Vous souhaitez affiner × {@sti9}%s {/} selectionne objets ? {/}	{@st41b}선택한 {@sti9}%s개{/} 아이템으로 강화하시겠습니까?{/}				
UI_20150317_000580	{@st43}Enhancement	{@st43}강화				
UI_20150317_000581	{@st44} Ameliorer objet{/}	{@st44}아이템 강화{/}				
UI_20150317_000582	{s24}{b}{#000000}Renforcement complet !	{s24}{b}{#000000}강화 완료!				
UI_20150317_000583	{@st41} Ameliorer encore {/}	{@st41}재강화{/}				
UI_20150317_000584	{@st41} Fermez {/}	{@st41}닫기{/}				
UI_20150317_000585	{s18}{ol}{gr gradation1}Reparer equipement {/}	{s18}{ol}{gr gradation1}장비 수리{/}				
UI_20150317_000586	Equipement equipe	  착용장비  				
UI_20150317_000587	Materiel de l'inventaire	  소지장비  				
UI_20150317_000588	{Gr gradation1}Select tous {/}	{gr gradation1}전체선택{/}				
UI_20150317_000589	Selectionner tout	전체선택				
UI_20150317_000590	{Gr gradation1}Reparer {/}	{gr gradation1}수리{/}				
UI_20150317_000591	{@st43}Reparation{/}	{@st43}수리{/}				
UI_20150317_000592	List of repairable items	수리 필요 아이템 목록				
UI_20150317_000593	{@st41b}Cout de reparation{/}	{@st41b}수리 비용{/}				
UI_20150317_000594	{@st41b} Apres reparation {/}	{@st41b}예상 잔액{/}				
UI_20150317_000595	{@st41b}Reparation{/}	{@st41b}장비 수리{/}				
UI_20150317_000596	Reparer l'equipement selectionne.	선택한 장비를 수리합니다.				
UI_20150317_000597	{@st59} Fermez Objet Reparation {/}	{@st59}아이템 정비를 닫습니다{/}				
UI_20150317_000598	{@st43} Objet Renforce {/}	{@st43}아이템 정비{/}				
UI_20150317_000599	{@st41} Liste d'objets renforceable {/}	{@st41}정비 필요 아이템 목록{/}				
UI_20150317_000600	{@st44} Renforcer l'objet{/}	{@st44}아이템 정비{/}				
UI_20150317_000601	{@st42} Renforcer {/}	{@st42}정비{/}				
UI_20150317_000602	{@st59} Renforcer avec les parametres actuels {/}	{@st59}현재 내용으로 정비합니다.{/}				
UI_20150317_000603	{@st59} Ne pas Renforcer {/}	{@st59}정비하지 않습니다.{/}				
UI_20150317_000604	{@st44} Reprendre {/}	{@st44}재시작{/}				
UI_20150317_000605	{@st41b}You have become {/}{s20}{#cc6600}{ol} incapacitated{/}{@st41b}{/}	{@st41b}당신은 {/}{s20}{#cc6600}{ol}전투 불능 {/}{@st41b}상태가 되었습니다!{/}				
UI_20150317_000606	{@st41b}Respawn at the nearest Revival Point{/}	{@st41b}가까운 부활지점에서 다시하기{/}				
UI_20150317_000607	{@st41b}Respawn here (requires %s iCoins) {/}	{@st41b}제자리에서 다시하기(NXP %s개 필요){/}				
UI_20150317_000608	{@st41b}Return to field{/}	{@st41b}필드로 복귀하기{/}				
UI_20150317_000609	{@st41b}Abandon quest and restart{/}	{@st41b}퀘스트 포기 후 재시작하기{/}				
UI_20150317_000610	{@st41b}Try again{/}	{@st41b}재도전{/}				
UI_20150317_000611	Sanctuaire de resurrection (70031)	부활의 성소(70031)				
UI_20150317_000612	Objet requis est manquant.	아이템이 필요합니다.				
UI_20150317_000613	Raccourcis Sieste	휴식 퀵슬롯				
UI_20150317_000614	{@st43} Boîte de dialogue {/}	{@st43}말풍선{/}				
UI_20150317_000615	Nom temporaire	임시이름				
UI_20150317_000616	{@st41b} {s18} Insufficient Inventory Space 	{@st41b}{s18}인벤토리 공간 부족				
UI_20150317_000617	You cannot obtain the item because your inventory is full{nl}Please free up some space in your inventory.	인벤토리가 가득 차서 아이템을 획득할 수 없습니다.{nl}인벤토리를 정리해 주세요.				
UI_20150317_000618	{@st44} Ensemble point acquis ! {/}	{@st44}세트 아이템 획득!{/}				
UI_20150317_000619	Veuillez selectionner un element	아이템을 선택해주세요				
UI_20150317_000620	{@st59b} shop {nl} {@st59s} - Right-click and input the quantity to purchase multiple {nl} - Double right-click to sell the entire stack of item {/}	{@st59b}상점{nl}{@st59s} - 아이템을 대량 구입하려면 마우스 우클릭 후 갯수 입력{nl} - 아이템을 전량 판매하려면 마우스 더블 우클릭으로 이용{/}				
UI_20150317_000621	{@st59}Fermer le journal d'aventure{/}	{@st59}상점을 닫습니다{/}				
UI_20150317_000622	{@st59} Premiere Page {/}	{@st59}처음 페이지{/}				
UI_20150317_000623	{@st59}Page Suivante{/}	{@st59}다음 페이지{/}				
UI_20150317_000624	{@st59} Derniere Page {/}	{@st59}마지막 페이지{/}				
UI_20150317_000625	{@st41b} Reinitialiser {/}	{@st41b}비우기{/}				
UI_20150317_000626	{@st59} Réinitialiser votre panier {/}	{@st59}장바구니를 비웁니다{/}				
UI_20150317_000627	{@st41b} Confirmer {/}	{@st41b}정산{/}				
UI_20150317_000628	{@st59} Confirmer la Transaction {/}	{@st59}거래를 결정합니다{/}				
UI_20150317_000629	{@st43} Boutique {/}	{@st43}상점{/}				
UI_20150317_000630	{@st41b} Objets achetés {/}	{@st41b}구입 아이템{/}				
UI_20150317_000631	{@st41b} Objets vendus {/}	{@st41b}판매 아이템{/}				
UI_20150317_000632	{@st41b} Prix {/}	{@st41b}거래 정산 ▶{/}				
UI_20150317_000633	{@st41b} Équilibre {/}	{@st41b}예상 잔액 ▶{/}				
UI_20150317_000634	{@st41b}My Sold Items{/}	{@st41b}내가 판매한 아이템{/}				
UI_20150317_000635	{@st41} Emplacements vides {/}	{@st41}슬롯 비우기{/}				
UI_20150317_000636	{@st43}Total{/}	{@st43}정산{/}				
UI_20150317_000637	{@st41} Regler la Transaction {/}	{@st41}거래 정산{/}				
UI_20150317_000638	{@st41}Apres Transaction{/}	{@st41}예상 잔액{/}				
UI_20150317_000639	{@st41} Achats {/}	{@st41}구입 아이템{/}				
UI_20150317_000640	{@sti1c}Simony	{@sti1c}시모니				
UI_20150317_000641	{@st41} Competences de confection	{@st41}제작 스킬				
UI_20150317_000642	{@st42} Niveau %s {/}	{@st42}레벨 %s{/}				
UI_20150317_000643	Couts de Confection	제작 비용				
UI_20150317_000644	Quantite Confection	제작 갯수				
UI_20150317_000645	Environ %s secondes necessaires	약 %s초 소요				
UI_20150317_000646	{@st41} Confection	{@st41}만들기				
UI_20150317_000647	{@st43}Skills & Attributes{/}	{@st43}클래스 스킬과 특성{/}				
UI_20150317_000648	{@st59}Close Classes & Skills{/}	{@st59}클래스와 스킬을 닫습니다{/}				
UI_20150317_000649	{@st59b} Classes{nl}{@st59s}-vous pouvez apprendre de nouvelles compétences en cultivant le cercle de votre classe. {nl} - vous pouvez choisir parmi 3 classes disponibles à l'avance à partir votre avancement 1e-2e. {nl} - vous pouvez avancer à la même classe jusqu'à 3 fois. {nl} - vous ne pouvez pas modifier à votre classe précédente une fois que vous avancé à une autre classe. {nl} - vous devez consommer tous vos Points de compétence pour pouvoir avancer. {nl} - vous pouvez choisir le class.{nl}{@st59b}Skills{nl}{@st59s même} - vous pouvez augmenter le rang de chacune des compétences jusqu'au niveau 5.{nl} - attributs tirés de vos maîtres peuvent être vu ci-dessous vos compétences. {/}	{@st59b}클래스{nl}{@st59s} - 클래스의 서클을 성장시켜 해당 클래스의 스킬을 습득{nl} - 1차 직업에서 2차 직업로 전직할 경우 3개 클래스 선택 가능{nl} -  동일한 직업으로 총 3회까지 전직 가능{nl} -  다른 직업으로 전직 시 이전 직업은 전직 불가{nl} -  스킬포인트 모두 소비 시 전직 가능{nl} - 동일한 클래스도 선택 가능{nl}{@st59b}스킬{nl}{@st59s} - 각  랭크별 스킬은 최대 5레벨 증가 가능{nl} - 마스터에게 배운 특성은 스킬 하단에서 확인 가능{/}				
UI_20150317_000650	{@st41b}Apply{/}	{@st41b}적용{/}				
UI_20150317_000651	{@st59} Appliquer {/}	{@st59}스킬 포인트를 적용합니다{/}				
UI_20150317_000652	Clerc	큘레릭				
UI_20150317_000653	{@st59}Annuler modifications{/}	{@st59}포인트 배분을 취소합니다{/}				
UI_20150317_000654	Apprentissage {#ff4400}%s (Lv. %s) {/}...	{#ff4400}%s (%s레벨){/} 학습 중..				
UI_20150317_000655	Psychohassle	싸이코해승				
UI_20150317_000656	%s minutes restantes	%s분 남음				
UI_20150317_000657	{@st43} Poser {/}	{@st43}포즈{/}				
UI_20150317_000658	{@st59}Fermer le journal d'aventure{/}	{@st59}포즈를 닫습니다{/}				
UI_20150317_000659	{@st41} Panneau{/}	{@st41}게시판{/}				
UI_20150317_000660	{@st41} Commerce {/}	{@st41}거래{/}				
UI_20150317_000661	{@st41} Fonctions sociales {/}	{@st41}사회기능{/}				
UI_20150317_000662	{@st41b} ecrire {/}	{@st41b}글쓰기{/}				
UI_20150317_000663	{@st41} Enregistrer {/}	{@st41}등록{/}				
UI_20150317_000664	{@st59} Enregistrer le message {/}	{@st59}글을 등록합니다{/}				
UI_20150317_000665	{@st41} Commencer ma page {/}	{@st41}마이페이지 시작{/}				
UI_20150317_000666	{@st59} Publier ma page {/}	{@st59}마이페이지를 외부에 게시합니다{/}				
UI_20150317_000667	{@st59} Registre des salutations {/}	{@st59}안부를 등록합니다{/}				
UI_20150317_000668	{@st41b} 1. menu {/}	{@st41b}1. 메뉴{/}				
UI_20150317_000669	{@st41} Visiter {/}	{@st41}방문{/}				
UI_20150317_000670	{@st59} Visiter ma page {/}	{@st59}마이페이지를 방문합니다{/}				
UI_20150317_000671	{@st41} Vends {/}	{@st41}판매{/}				
UI_20150317_000672	{@st59} Vends objet{/}	{@st59}아이템을 판매 합니다{/}				
UI_20150317_000673	{@st43} Vivre {/}	{@st43}생 활{/}				
UI_20150317_000674	{@st59}Fermer le journal d'aventure{/}	{@st59}생활을 닫습니다{/}				
UI_20150317_000675	{@st41} Découvre tous {/}	{@st41}모두 보기{/}				
UI_20150317_000676	{@st41} Creer carte {/}	{@st41}맵 만들기{/}				
UI_20150317_000677	{@st41}%s/min (%s en main) {/}	{@st41}%s/분 (%s 보유){/}				
UI_20150317_000678	Guerrier du clavier	키보드워리어				
UI_20150317_000679	{@st42}%s {/} {@st42_yellow} {/} niveau	{@st42}%s{/}{@st42_yellow}레벨{/}				
UI_20150317_000680	{@st41_yellow} Temps de travail	{@st41_yellow}고용시간				
UI_20150317_000681	{@st43}Graffiti{/}	{@st43}그래피티{/}				
UI_20150317_000682	{@st59}Fermer le journal d'aventure{/}	{@st59}스프레이를 닫습니다{/}				
UI_20150317_000683	{@st41b} Astuce : Dessiner une image dans l'image ci-dessous {/}	{@st41b}Tip : 아래 액자내에 그림을 그립니다.{/}				
UI_20150317_000684	{@st41b} Couleurs {/}	{@st41b}색상{/}				
UI_20150317_000685	{@st41b} Quantite {/}	{@st41b}수량{/}				
UI_20150317_000686	{@st41b} Brosse {/}	{@st41b}브러쉬{/}				
UI_20150317_000687	{@st43} Dessiner {/}	{@st43}그리기{/}				
UI_20150317_000688	{@st59} Dessinez l'image terminee sur le terrain. {/}	{@st59}완성한 그림을 바닥에 그립니다.{/}				
UI_20150317_000689	{@st41b}{a SAVE_EDIT_SPRAY}Enregistrer{/} {/}	{@st41b}{a SAVE_EDIT_SPRAY}저장{/}{/}				
UI_20150317_000690	{@st59} Enregistrer dessins {/}	{@st59}그리고 있는 그림을 저장합니다.{/}				
UI_20150317_000691	{@st41b}{a LOAD_EDIT_SPRAY}Charger{/} {/}	{@st41b}{a LOAD_EDIT_SPRAY}불러오기{/}{/}				
UI_20150317_000692	{@st59} Charger des photos deja dessines. {/}	{@st59}그렸던 그림을 불러옵니다.{/}				
UI_20150317_000693	{@st59} Couleur selectionnee 1 {/}	{@st59}선택한 색상1{/}				
UI_20150317_000694	{@st59} Couleur selectionnee 2 {/}	{@st59}선택한 색상2{/}				
UI_20150317_000695	{@st59} Liste des couleurs {/}	{@st59}색상 목록{/}				
UI_20150317_000696	{@st59} Brosse selectionnee {/}	{@st59}선택한 브러시{/}				
UI_20150317_000697	{@st59} Brosse 1 {/}	{@st59}브러시 1{/}				
UI_20150317_000698	{@st59} Brosse 2 {/}	{@st59}브러시 2{/}				
UI_20150317_000699	{@st59} Brosse 3 {/}	{@st59}브러시 3{/}				
UI_20150317_000700	{@st59} Brosse 4 {/}	{@st59}브러시 4{/}				
UI_20150317_000701	{@st59} Brosse 5 {/}	{@st59}브러시 5{/}				
UI_20150317_000702	{@st59} Brosse 6 {/}	{@st59}브러시 6{/}				
UI_20150317_000703	{@st49} Ceux qui aiment ce {/}	{@st49}좋아하는 사람들{/}				
UI_20150317_000704	{s20}{#050505}Decrivez ce que	{s20}{#050505}뭐가되었든 설명				
UI_20150317_000705	{@st41} Tout {/}	{@st41} 전체 {/}				
UI_20150317_000706	{@st41} Groupe {/}	{@st41} 파티 {/}				
UI_20150317_000707	{@st41} Monstre {/}	{@st41} 몬스터 {/}				
UI_20150317_000708	{@st41b}{#f0dcaa}Remaining Status Points ▶ {@st46}%s	{@st41b}{#f0dcaa}남은 스테이터스 포인트 ▶ {@st46}%s				
UI_20150317_000709	{@st59b} Mon statut de Information{nl}{@st59s}-: Utiliser les points que vous avez gagne par nivellement par le haut pour ameliorer les attributs de 5 etat. {nl}-Information : il s'agit d'informations sur votre personnage base sur votre etat actuel et l'equipement. {nl}-Title : titres peuvent etre gagnes en realisant des Accomplissements. {nl} {/}	{@st59b}내 정보{nl}{@st59s} - 스테이터스 : 레벨업으로 얻은 포인트를 사용해서 5가지 능력 강화{nl} - 정보 : 아이템 및 스테이터스 능력치에 따른 캐릭터 능력치 정보{nl} - 칭호 : 업적을 완료했을때 습득가능한 칭호{nl}{/}				
UI_20150317_000710	{@st41b} Info {/}	{@st41b}정보{/}				
UI_20150317_000711	{@st41b}Title{/}	{@st41b}칭호{/}				
UI_20150317_000712	Voir la classe	직업 출력				
UI_20150317_000713	Afficher le nom du personnage	캐릭터 이름 출력				
UI_20150317_000714	{@st59} Changer le nom du personnage {/}	{@st59}캐릭터 이름을 수정합니다{/}				
UI_20150317_000715	{@st41b}Apply	{@st41b}적용				
UI_20150317_000716	{@st59} Appliquer {/}	{@st59}스테이터스 분배를 적용합니다{/}				
UI_20150317_000717	{@st41b} Annuler	{@st41b}취소				
UI_20150317_000718	{@st59}Cancel{/}	{@st59}스테이터스 분배를 취소합니다{/}				
UI_20150317_000719	Nom du PC	PC이름				
UI_20150317_000720	{@st41_yellow} Niveau: {@st41}%s {/}	{@st41_yellow}레벨: {@st41}%s{/}				
UI_20150317_000721	{@st41_yellow}Mercenary Skills	{@st41_yellow}용병 스킬				
UI_20150317_000722	{@st43} Effets de l'attaque {/}	{@st43}공격 효과{/}				
UI_20150317_000723	{@st43} Effets de defense {/}	{@st43}방어 효과{/}				
UI_20150317_000724	{@st43} Caracteristique{/}	{@st43}스탯{/}				
UI_20150317_000725	systemmenu_vertical tentative removal	systemmenu_vertical 잠정제거				
UI_20150317_000726	{@st59} Informations de Personnage (F1) {/}	{@st59}캐릭터 정보 (F1){/}				
UI_20150317_000727	{@st59} L'inventaire (F2) {/}	{@st59}인벤토리 (F2){/}				
UI_20150317_000728	{@st59} Les classes & compétences (F3) {/}	{@st59}클래스와 스킬 (F3){/}				
UI_20150317_000729	{@st59} Journal d'Aventure (F4) {/}	{@st59}모험일지 (F4){/}				
UI_20150317_000730	{@st59} Quêtes (F5) {/}	{@st59}퀘스트 (F5){/}				
UI_20150317_000731	{@st59}Groupe (F6){/}	{@st59}파티 (F6){/}				
UI_20150317_000732	{@st59} Amis (F7) {/}	{@st59}친구 (F7){/}				
UI_20150317_000733	{@st59} Macro (F8) {/}	{@st59}매크로 (F8){/}				
UI_20150317_000734	{@st59} Compagnon (F9) {/}	{@st59}컴패니언 (F9){/}				
UI_20150317_000735	{@st59} Aide (F10) {/}	{@st59}도움말 (F10){/}				
UI_20150317_000736	{@st59} Menu systeme (Esc) {/}	{@st59}시스템 메뉴 (Esc){/}				
UI_20150317_000737	{@st59} Necronomicon {/}	{@st59}네크로노미콘{/}				
UI_20150317_000738	Aide (F1)	도움말(F1)				
UI_20150317_000739	Contenu	내용				
UI_20150317_000740	Voir les details	상세보기				
UI_20150317_000741	{@st43} Parametres de jeu {/}	{@st43}게임 설정{/}				
UI_20150317_000742	{@st43} Jeu {/}	{@st43}게임{/}				
UI_20150317_000743	{@st41b}Show Gained EXP{/}	{@st41b}경험치 획득량 표기{/}				
UI_20150317_000744	{@st41b}Show Character Name{/}	{@st41b}캐릭터 이름 보기{/}				
UI_20150317_000745	{@st41b}Show Team Name only{/}	{@st41b}팀 이름만 표시{/}				
UI_20150317_000746	{@st41b}Show Quest Guide{/}	{@st41b}퀘스트 가이드 표시{/}				
UI_20150317_000747	{@st43} Resolution {/}	{@st43}화면{/}				
UI_20150317_000748	{@st43} Graphics {/}	{@st43}그래픽{/}				
UI_20150317_000749	{@st41b}Full Screen{/}	{@st41b}전체 화면{/}				
UI_20150317_000750	{@st41b}Windowed Mode{/}	{@st41b}창모드{/}				
UI_20150317_000751	{@st43} Son {/}	{@st43}사운드{/}				
UI_20150317_000752	{@st41b}Sound Effects Volume (%s){/}	{@st41b}효과음 크기 (%s){/}				
UI_20150317_000753	{@st41b}BGM Volume (%s){/}	{@st41b}음악 크기 (%s){/}				
UI_20150317_000754	{@st41b}Volume (%s){/}	{@st41b}사운드 전체 크기 (%s){/}				
UI_20150317_000755	{@st43}{b}Selectionner Langue{/}	{@st43}언어 선택{/}				
UI_20150317_000756	{@st59}Fermer le journal d'aventure{/}	{@st59}게임 설정창을 닫습니다{/}				
UI_20150317_000757	{@st41b}Min.requirement Mode {/}	{@st41b}최저 사양 모드{/}				
UI_20150317_000758	{@st41b} Voir {/}	{@st41b}보기{/}				
UI_20150317_000759	{@st59} Credits {/}	{@st59}만든 사람들{/}				
UI_20150317_000760	Fenetre cible de bonus	타겟버프창				
UI_20150317_000761	{@st46} Photo de IMC	{@st46}IMC님의 그림				
UI_20150317_000762	photo de {@st46}%s	{@st46}%s님의 그림				
UI_20150317_000763	{@st46} Aime	{@st46}좋아요				
UI_20150317_000764	{@st46} Rapport	{@st46}신고				
UI_20150317_000765	{@st46} Utilisez des preservatifs	{@st46}보존제 사용				
UI_20150317_000766	{@st46} Supprimer la photo	{@st46}그림 제거				
UI_20150317_000767	Hallucination de neige	스노우할레이션				
UI_20150317_000768	Bouquet	꽃다발				
UI_20150317_000769	{@st41} Cadeaux	{@st41}선물				
UI_20150317_000770	Veuillez saisir une quantite	개수를 입력하세요.				
UI_20150317_000771	{@st53b}%s gagne %s pertes	{@st53b}%s 승 %s 패				
UI_20150317_000772	{@st42} Horaire d'aujourd'hui	{@st42}오늘의 스케쥴				
UI_20150317_000773	{@st53} Jusqu'au debut :	{@st53}시작까지 :				
UI_20150317_000774	{@st53b} Cadeaux reçus: ×%s	{@st53b}받은선물 : %s개				
UI_20150317_000775	{@st43b} Envoyer des cadeaux a %s {/}	{@st43b}%s님에게 선물{/}				
UI_20150317_000776	{@st55_a} Prochain match	{@st55_a}다음 경기				
UI_20150317_000777	{@st53}-cliquez sur le nom de spectate{nl}-Right click pour envoyer un cadeau	{@st53}- 이름을 클릭하여 관전 가능{nl}- 우 클릭으로 선물가능				
UI_20150317_000778	Camera Centre a mon personnage	카메라를 나의 캐릭터로				
UI_20150317_000779	{@st55_a} Felicitations !	{@st55_a}우승을 축하드립니다!				
UI_20150317_000780	{@st42} Interrupteur Camera	{@st42}카메라 전환				
UI_20150317_000781	{@st44} Journal d'Aventure {/}	{@st44}모험일지{/}				
UI_20150317_000782	{@st59} Modifier les paramètres de vue {/}	{@st59}표시 방식을 변경합니다{/}				
UI_20150317_000783	{@st41} Statistiques {/}	{@st41} 통계 {/}				
UI_20150317_000784	{@st41} Confection {/}	{@st41} 제조 {/}				
UI_20150317_000785	{@st41} Chasser {/}	{@st41} 사냥 {/}				
UI_20150317_000786	{@st41} Aider {/}	{@st41} 도움말 {/}				
UI_20150317_000787	{@st44} Wiki Page {/}	{@st44}위키페이지{/}				
UI_20150317_000788	{@st42} Information {/}	{@st42}정보{/}				
UI_20150317_000789	{@st42} Détails {/}	{@st42}상세{/}				
UI_20150317_000790	{@st42}Combat{/}	{@st42}전투{/}				
UI_20150317_000791	{@st42} Acquit {/}	{@st42}획득{/}				
UI_20150317_000792	{@st59} Fermer la Page {/}	{@st59}페이지를 닫습니다{/}				
UI_20150317_000793	{@st43}Battlefield	{@st43}배틀 필드				
UI_20150317_000794	{@st59}Close Battlefield.	{@st59}배틀 필드를 닫습니다.				
UI_20150317_000795	(Bronze 3)	(브론즈 3)				
UI_20150317_000796	{@sti8} Points aujourd'hui acquirable : {nl}%s {/}	{@sti8}오늘의 획득가능 점수 : {nl}%s{/}				
UI_20150317_000797	{@st41} Point Boutique	{@st41}포인트샵				
UI_20150317_000798	{@st41} Classement	{@st41}랭킹				
UI_20150317_000799	{@st42}Battlefield schedule	{@st42}배틀 필드 일정				
UI_20150317_000800	{@st42} Records recents	{@st42}최근 전적				
UI_20150317_000801	{@st41} Recevoir des EXP	{@st41}경험치 받기				
UI_20150317_000802	{@st41} Page de PvP	{@st41}PVP페이지				
UI_20150317_000803	{@st41} Recherche	{@st41}검색				
UI_20150317_000804	{@st43}Battlefield Rankings	{@st43}배틀 필드 랭킹				
UI_20150317_000805	{@st59}Close Battlefield rankings	{@st59}배틀 필드랭킹을 닫습니다.				
UI_20150317_000806	{@st56} Nom Competence {/}	{@st56}스킬이름{/}				
UI_20150317_000807	{@st41} Verifier les coordonnees {/}	{@st41}좌표 확인{/}				
UI_20150317_000808	{@st41} Trouver {/}	{@st41}찾아가기{/}				
UI_20150317_000809	{@st42b} Gerer la regen monstre {/}	{@st42b}몬젠 관리{/}				
UI_20150317_000810	{@st42b} Liste de monstre {/}	{@st42b}몬스터 리스트{/}				
UI_20150317_000811	{@st42b} Creer l'UI {/}	{@st42b}UI 제작{/}				
UI_20150317_000812	{@st42b}Map Fog{/}	{@st42b}맵 포그{/}				
UI_20150317_000813	{@st42b} Creer carte {/}	{@st42b}맵 제작{/}				
UI_20150317_000814	{@st42b} Creer la minicarte {/}	{@st42b}미니맵 제작{/}				
UI_20150317_000815	{@st42b} Boîte de dialogue {/}	{@st42b}다이얼로그 {/}				
UI_20150317_000816	{@st42b} Changer les recompenses de quetes {/}	{@st42b}퀘스트 보상 수정{/}				
UI_20150317_000817	{@st42b} Groupe regen {/}	{@st42b}그룹젠{/}				
UI_20150317_000818	{@st42b} Definissez emplacement carte {/}	{@st42b}맵 위치지정{/}				
UI_20150317_000819	{@st42b} Carte de competences {/}	{@st42b}스킬맵{/}				
UI_20150317_000820	{@st42b} Liste des evenements {/}	{@st42b}이벤트 목록{/}				
UI_20150317_000821	{@st42b} Verifier les coordonnees {/}	{@st42b}좌표 확인{/}				
UI_20150317_000822	{@st42b} Verifiez XAC, chemin texture {/}	{@st42b}XAC,텍스쳐경로확인{/}				
UI_20150317_000823	{@st42b} Performance de marche/arret {/}	{@st42b}퍼포먼스ONOFF{/}				
UI_20150317_000824	Liste deroulante	대사 리스트				
UI_20150317_000825	Recherche	검색.				
UI_20150317_000826	{@st41} Aperçu {/}	{@st41}미리보기{/}				
UI_20150317_000827	{@st41} Hors {/}	{@st41}끄기{/}				
UI_20150317_000828	{@st41} Supprimer {/}	{@st41}제거{/}				
UI_20150317_000829	{@st41} Enregistrer tout {/}	{@st41}모두저장{/}				
UI_20150317_000830	{@st41} Appliquer image {/}	{@st41}그림적용{/}				
UI_20150317_000831	{#FFFFFF}{ds}Selectionner Evenement	 {#FFFFFF}{ds}이벤트선택				
UI_20150317_000832	{#FFFFFF}{ds}Editer Evenement	 {#FFFFFF}{ds}이벤트편집				
UI_20150317_000833	{ol}Liste	{ol}리스트				
UI_20150317_000834	Le nom du groupe pour sauver	저장할 그룹의 이름				
UI_20150317_000835	{@st42} Creer nouveau {/}	{@st42}새로만들기{/}				
UI_20150317_000836	{@st41} Groupe regen {/}	{@st41}그룹젠{/}				
UI_20150317_000837	{@st59} Entrez le nom de monstre a rechercher {/}	{@st59}검색할 몬스터의 이름을 입력합니다{/}				
UI_20150317_000838	{@st59} Entrez le nom du groupe pour sauver {/}	{@st59}저장할 그룹의 이름을 입력합니다{/}				
UI_20150317_000839	{@st41} Nouveau groupe {/}	{@st41}새 그룹{/}				
UI_20150317_000840	Le filtrage	필터링				
UI_20150317_000841	{@st59} Entrez filtre {/}	{@st59}필터를 입력합니다{/}				
UI_20150317_000842	{ol}valeur de propriete	{ol}속성 값				
UI_20150317_000843	Liste des classes	클래스리스트				
UI_20150317_000844	S'applique a XML	XML에 적용				
UI_20150317_000845	{#FFFFFF}{ds}Log	 {#FFFFFF}{ds}로그				
UI_20150317_000846	{#FFFFFF}{ds}Voirtoutes les proprietes	 {#FFFFFF}{ds}모든속성보기 				
UI_20150317_000847	Entrez un mot-cle pour rechercher	검색어를 입력합니다.				
UI_20150317_000848	Toutes les valeurs d'attribut	모든 속성 값				
UI_20150317_000849	{ol}Nom	{ol}이름				
UI_20150317_000850	{ol}Valeur	{ol}값				
UI_20150317_000851	Voyous	로그				
UI_20150317_000852	{ol}Revision	{ol}리비전				
UI_20150317_000853	{ol}Voyous	{ol}로그				
UI_20150317_000854	Liste des classes	클래스 리스트				
UI_20150317_000855	Conversion XML	XML변환				
UI_20150317_000856	{ol}Nom de Classe	{ol}클래스네임				
UI_20150317_000857	{ol}Nom de Propriete	{ol}속성이름				
UI_20150317_000858	{ol}Changer valeur	{ol}변경값				
UI_20150317_000859	{ol}Appliquer	{ol}반영				
UI_20150317_000860	Ouvrir le dossier	폴더열기				
UI_20150317_000861	Cocher tout	전체체크				
UI_20150317_000862	Histoire	히스토리				
UI_20150317_000863	Valeur de restauration	값롤백				
UI_20150317_000864	{ol}Selectionner objet	{ol}아이템 선택				
UI_20150317_000865	Entrez le nom que vous souhaitez rechercher	검색할 이름을 입력합니다.				
UI_20150317_000866	{@st42} Confirmer {/}	{@st42}확인{/}				
UI_20150317_000867	{@st41} Creer l'UI {/}	{@st41}UI 제작{/}				
UI_20150317_000868	{ol}Cadre	{ol}프레임				
UI_20150317_000869	{@st41}Cadre{/}	{@st41}프레임{/}				
UI_20150317_000870	{@st41}Bouton{/}	{@st41}버튼{/}				
UI_20150317_000871	{@st41}Texte{/}	{@st41}텍스트{/}				
UI_20150317_000872	{@st42b}Normal{img btn_close}	{@st42b}일반{img btn_close}				
UI_20150317_000873	{@st42b}Encheres{img btn_close}	{@st42b}경매{img btn_close}				
UI_20150317_000874	{@st41} Definissez emplacement carte {/}	{@st41}맵 위치지정{/}				
UI_20150317_000875	{@st41} Renommer {/}	{@st41}이름변경{/}				
